model_name_list,detail_link,detail_url,rent_yn,list_price_wan,model_name,price_wan,rent_yn_detail,support_money_wan,monthly_rent_wan,remain_months,year_month,mileage_km,fuel_type,transmission,color,displacement_cc,reg_date
BMW X5 xDrive 40i M 스포츠,/mycar/mycar_view.php?no=2257374&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257374&gubun=I,False,,BMW X5 4세대  xDrive 40i M 스포츠,,False,,,,2024.12 (25년형),29000.0,가솔린,자동,진청색,2998.0,
BMW X5 4세대 xDrive 50e  M 스포츠 프로,/mycar/mycar_view.php?no=2257313&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257313&gubun=I,True,0.0,BMW X5 4세대 xDrive 50e  M 스포츠 프로,0.0,True,,,49 / 60,2025.03,4980.0,가솔린 하이브리드,자동,검정색,2998.0,
BMW X5 xDrive 40i M 스포츠 7인승,/mycar/mycar_view.php?no=2257173&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257173&gubun=I,False,,BMW X5 4세대  xDrive 40i M 스포츠 7인승,,False,,,,2024.01,21000.0,가솔린,자동,기타색상 (브루클린그레이),2998.0,
BMW X5 xDrive 50e M 스포츠 프로,/mycar/mycar_view.php?no=2245531&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2245531&gubun=I,False,,BMW X5 4세대  xDrive 50e M 스포츠 프로,,False,,,,2024.11 (25년형),3750.0,가솔린 하이브리드,자동,흰색,2998.0,
BMW X5 xDrive 40i M 스포츠,/mycar/mycar_view.php?no=2246983&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2246983&gubun=I,False,,BMW X5 4세대  xDrive 40i M 스포츠,,False,,,,2022.10,40375.0,가솔린,자동,흰색,2998.0,
BMW X5 M50i,/mycar/mycar_view.php?no=2247322&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247322&gubun=I,False,,BMW X5 4세대  M50i -,,False,,,,2020.12 (21년형),93725.0,가솔린,자동,흰색 (미네랄 화이트),4395.0,
BMW X5 4세대  xDrive 40i M 스포츠,/mycar/mycar_view.php?no=2255464&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255464&gubun=I,False,11500.0,BMW X5 4세대  xDrive 40i M 스포츠,11500.0,False,,,,2024.09,13300.0,가솔린,자동,흰색,2998.0,
BMW X5 xDrive 40i M 스포츠 7인승,/mycar/mycar_view.php?no=2254794&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254794&gubun=I,False,,BMW X5 4세대  xDrive 40i M 스포츠 7인승,,False,,,,2023.08 (24년형),43291.0,가솔린,자동,검정색,2998.0,
BMW X5 xDrive 40i M 스포츠,/mycar/mycar_view.php?no=2254460&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254460&gubun=I,False,12700.0,BMW X5 4세대  xDrive 40i M 스포츠,12700.0,False,,,,2024.12 (25년형),11000.0,가솔린,자동,흰색,2998.0,
BMW M850i xDrive 그란 쿠페,/mycar/mycar_view.php?no=2252259&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252259&gubun=I,False,,BMW  2세대  M850i xDrive 그란 쿠페 -,,False,,,,2022.11 (23년형),31719.0,가솔린,자동,청색,4395.0,
BMW M850i xDrive 그란 쿠페,/mycar/mycar_view.php?no=2257378&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257378&gubun=I,False,,BMW  2세대  M850i xDrive 그란 쿠페 -,,False,,,,2025.05,3533.0,가솔린,자동,검정색,4395.0,
BMW 8 2세대 M850i xDrive 그란 쿠페,/mycar/mycar_view.php?no=2253527&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253527&gubun=I,True,10.0,BMW  2세대 M850i xDrive 그란 쿠페,10.0,True,,,42 / 60,2024.06,11000.0,가솔린,자동,검정색,4395.0,
BMW M850i xDrive 그란 쿠페,/mycar/mycar_view.php?no=2254684&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254684&gubun=I,False,8390.0,BMW  2세대  M850i xDrive 그란 쿠페 -,8390.0,False,,,,2023.06,38685.0,가솔린,자동,흰색,4395.0,
BMW M850i xDrive 그란 쿠페,/mycar/mycar_view.php?no=2254122&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254122&gubun=I,False,,BMW  2세대  M850i xDrive 그란 쿠페 세부등급,,False,,,,2023.06,18304.0,가솔린,자동,흰색,4395.0,
BMW 8 2세대 M850i xDrive 그란 쿠페,/mycar/mycar_view.php?no=2256630&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256630&gubun=I,False,110000.0,BMW  2세대 M850i xDrive 그란 쿠페,110000.0,False,,,,2025.06,57.0,가솔린,자동,회색,4395.0,
BMW M850i xDrive 쿠페,/mycar/mycar_view.php?no=2255055&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255055&gubun=I,False,8700.0,BMW  2세대  M850i xDrive 쿠페 -,8700.0,False,,,,2023.06,16173.0,가솔린,자동,진회색,4395.0,
